2.292311638593673706e-01,1.341251283884048462e-02,-2.560192942619323730e-01,1.311413645744323730e-01,7.050706744194030762e-01,-8.605027943849563599e-02
-4.581709802150726318e-01,-5.049855113029479980e-01,1.019200012087821960e-01,1.235221177339553833e-01,-2.964185178279876709e-01,-2.481120675802230835e-01
-1.428687721490859985e-01,-7.731649279594421387e-02,-9.369008988142013550e-02,2.835467457771301270e-01,4.761484563350677490e-01,-5.456343293190002441e-01
6.434572935104370117e-01,6.382000446319580078e-02,1.859424286521971226e-03,-2.495137006044387817e-01,-1.907120645046234131e-01,-3.510813713073730469e-01
1.782657462172210217e-03,-3.577984571456909180e-01,2.139167040586471558e-01,-1.869065016508102417e-01,-1.017253771424293518e-01,-6.487947106361389160e-01
-3.455673158168792725e-01,-3.878833055496215820e-01,-5.738931298255920410e-01,-8.530297130346298218e-02,-1.774028986692428589e-01,-4.503376781940460205e-02
-1.912737339735031128e-01,-3.143324553966522217e-01,-2.356608211994171143e-01,3.163401782512664795e-01,-3.121314942836761475e-01,5.015738606452941895e-01
5.858813524246215820e-01,-4.650594200938940048e-03,-1.495585031807422638e-02,-4.975284039974212646e-01,1.145439967513084412e-01,1.893222182989120483e-01
4.941368103027343750e-01,-2.747918963432312012e-01,-2.267133295536041260e-01,-5.101382732391357422e-01,-1.197207812219858170e-02,-9.238440543413162231e-02
2.019246667623519897e-01,5.648419260978698730e-01,-2.889458835124969482e-01,2.657606899738311768e-01,-2.486885637044906616e-01,2.534080147743225098e-01
-5.058792233467102051e-01,-1.695370823144912720e-01,-3.731215000152587891e-01,-1.190672740340232849e-01,-1.650101989507675171e-01,-4.179932773113250732e-01
-3.445132076740264893e-01,9.093118831515312195e-03,-2.740023136138916016e-01,2.825300395488739014e-01,3.118420541286468506e-01,5.187311172485351562e-01
2.232544720172882080e-01,3.858430385589599609e-01,-1.912501989863812923e-03,1.440897434949874878e-01,6.053544282913208008e-01,2.325148433446884155e-01
5.320057868957519531e-01,-5.673516541719436646e-02,3.387524783611297607e-01,3.861190378665924072e-01,3.912041708827018738e-02,-2.972868084907531738e-01
-3.577061593532562256e-01,3.866372406482696533e-01,-1.807121187448501587e-01,-5.109342932701110840e-01,-2.580440044403076172e-01,-4.754439741373062134e-02
-4.936818778514862061e-01,-3.481061458587646484e-01,1.191733628511428833e-01,4.814675450325012207e-01,7.762753218412399292e-02,1.518589258193969727e-01
4.252052903175354004e-01,5.265001654624938965e-01,-1.522668749094009399e-01,2.330104410648345947e-01,2.570662200450897217e-01,-1.960510313510894775e-01
3.432945907115936279e-01,-9.353970736265182495e-02,-4.139244928956031799e-02,4.983312785625457764e-01,-4.241997301578521729e-01,2.888014018535614014e-01
2.812954187393188477e-01,6.635851263999938965e-01,1.844206824898719788e-03,-8.977530151605606079e-02,2.596464455127716064e-01,2.122461348772048950e-01
-3.315432369709014893e-01,-4.547309875488281250e-01,1.886385865509510040e-02,3.539291620254516602e-01,-3.710053861141204834e-02,4.430583417415618896e-01
2.375948727130889893e-01,5.443916916847229004e-01,-8.605946786701679230e-04,-6.222441419959068298e-02,4.653708636760711670e-01,-2.583481371402740479e-01
6.792031973600387573e-02,3.324124515056610107e-01,-1.036970838904380798e-01,6.233263611793518066e-01,1.725601404905319214e-01,-3.095529973506927490e-01
3.191035985946655273e-01,-1.203440055251121521e-01,-5.319204926490783691e-01,-1.223225262947380543e-03,4.486404359340667725e-01,-1.986732035875320435e-01
-4.364295899868011475e-01,-2.192258387804031372e-01,3.233348429203033447e-01,8.603413403034210205e-02,4.352451860904693604e-01,-3.163599669933319092e-01
-3.899687826633453369e-01,-3.344298303127288818e-01,-2.960709035396575928e-01,1.525966078042984009e-01,4.990240633487701416e-01,1.269343495368957520e-01
-9.166865609586238861e-03,-4.684694707393646240e-01,-1.292476356029510498e-01,-2.599270045757293701e-01,5.025824904441833496e-01,-2.891301810741424561e-01
-2.043842524290084839e-02,3.631694018840789795e-01,3.857752978801727295e-01,4.290328025817871094e-01,2.957071959972381592e-01,-2.955602705478668213e-01
-4.310064017772674561e-01,1.457304228097200394e-02,-6.204507350921630859e-01,-2.452129870653152466e-01,-8.354152739048004150e-02,-4.419650882482528687e-02
-1.640990525484085083e-01,-8.502119034528732300e-02,7.286023497581481934e-01,-4.686000570654869080e-02,1.175170913338661194e-01,-2.428485155105590820e-01
-4.956816136837005615e-01,1.364867836236953735e-01,-5.751397609710693359e-01,-1.601982116699218750e-02,2.078758925199508667e-01,3.763467818498611450e-02
1.149327978491783142e-01,-4.669291079044342041e-01,-4.930224418640136719e-01,-3.398630619049072266e-01,-6.827365607023239136e-02,-2.133734971284866333e-01
